"사업장명","소재지전체주소","도로명전체주소","인허가일자","영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지면적","소재지우편번호","총종업원수","축산물가공업구분명","축산업무구분명"
"경기관상어","서울특별시 송파구 잠실동 40-1번지","서울특별시 송파구 올림픽로 240 롯데마트 지하1층 (잠실동)","20141112","운영중","","","","","0","","","","동물판매업"
"SEXY멍","서울특별시 송파구 송파동 103-11번지","서울특별시 송파구 가락로 148 (송파동)","20141125","폐업 등","20141125","","","","0","","","","동물판매업"
"펫스토리","서울특별시 송파구 송파동 8-4번지 1층 102호","서울특별시 송파구 송파대로48길 3 1층 102호 (송파동)","20141205","폐업 등","20170113","","","","0","","","","동물판매업"
"러블리엔젤","서울특별시 송파구 잠실동 228-7번지","서울특별시 송파구 올림픽로12길 62 (잠실동)","20120403","폐업 등","20140815","","","","0","","","","동물판매업"
"캣츠홀릭","","서울특별시 구로구 개봉로 14 (개봉동 태양빌딩2층)","20170228","폐업 등","20180808","","","","0","","","","동물판매업"
"멍텅구리 멍이","서울특별시 성동구 행당동 233-1번지","서울특별시 성동구 왕십리로 288-1 (행당동)","20160107","폐업 등","20180102","","","","0","","","","동물판매업"
"대한동물병원","서울특별시 중구 충무로4가 93-1번지","서울특별시 중구 퇴계로 227 2층 (충무로4가)","20180410","운영중","","","","","0","","","","동물판매업"
"피플앤독","서울특별시 강서구 가양동 1496번지 일신건영휴먼빌아파트 상가동 103호","서울특별시 강서구 강서로 490 상가동 103호 (가양동 일신건영휴먼빌아파트)","20180502","운영중","","","","","0","","","","동물판매업"
"이주헌","서울특별시 은평구 진관동 14번지 은평뉴타운상림마을 809동 702호","서울특별시 은평구 진관4로 37 809동 702호 (진관동 은평뉴타운상림마을)","20180528","운영중","","","","","0","","","","동물판매업"
"캣스테이","서울특별시 구로구 고척동 52-58번지","서울특별시 구로구 중앙로8길 10-11 가동 3층 (고척동)","20180412","운영중","","","","","0","","","","동물판매업"
"MOMO","서울특별시 도봉구 창동 487-17번지 302호","서울특별시 도봉구 우이천로4길 54 302호 (창동)","20180524","운영중","","","","","0","","","","동물판매업"
"야옹하우스","서울특별시 은평구 대조동 172-52번지 지층","서울특별시 은평구 역말로 115-18 지층 (대조동)","20180503","운영중","","","","","0","","","","동물판매업"
"강아지풀","서울특별시 은평구 진관동 25번지 은평뉴타운 구파발 918동 101호","서울특별시 은평구 진관3로 77 918동 101호 (진관동 은평뉴타운 구파발)","20180503","운영중","","","","","0","","","","동물판매업"
"(주)이마트 자양점","서울특별시 광진구 자양동 227-7번지 더샵스타시티","서울특별시 광진구 아차산로 272 더샵스타시티 (자양동)","20180529","운영중","","","","","0","","","","동물판매업"
"멍스타일","서울특별시 양천구 신월동 158-20번지 1층","서울특별시 양천구 남부순환로40길 40 1층 (신월동)","20180417","운영중","","","","","0","","","","동물판매업"
"올리브네 펫살롱","서울특별시 강동구 길동 377-3번지 오륜빌딩 103호","서울특별시 강동구 양재대로115길 22 오륜빌딩 (길동)","20180417","폐업 등","20180720","","","","0","","","","동물판매업"
"석 동물병원","서울특별시 강동구 성내동 446-24번지 현대표지","서울특별시 강동구 성안로 10 현대표지 (성내동)","20180417","운영중","","","","","0","","","","동물판매업"
"비케이 인터내셔날","서울특별시 강동구 암사동 486-65번지","서울특별시 강동구 구천면로47길 30 103호 (암사동)","20180417","운영중","","","","","0","","","","동물판매업"
"순덕이네","서울특별시 금천구 시흥동 212-3번지","서울특별시 금천구 탑골로5길 35 (시흥동)","20180417","운영중","","","","","0","","","","동물판매업"
"펫 다이어리","서울특별시 마포구 망원동 432-20번지","서울특별시 마포구 방울내로 44 1층 (망원동)","20180529","운영중","","","","","0","","","","동물판매업"
"Puppy YA","서울특별시 노원구 중계동 58-20번지 102호","서울특별시 노원구 중계로12가길 2 102호 (중계동)","20180514","운영중","","","","","0","","","","동물판매업"
"(주)이마트 성수점 몰리스","서울특별시 성동구 성수동2가 333-16번지 이마트 성수점","서울특별시 성동구 뚝섬로 379 이마트 성수점 4층 (성수동2가)","20180430","운영중","","","","","0","","","","동물판매업"
"몰리스미용","서울특별시 송파구 문정동 628번지 가든파이브툴 지하1층","서울특별시 송파구 충민로 10 가든파이브툴 지하1층 (문정동)","20180523","운영중","","","","","0","","","","동물판매업"
"몰리스 놀이터/호텔","서울특별시 송파구 문정동 628번지 가든파이브툴 지하1층","서울특별시 송파구 충민로 10 가든파이브툴 지하1층 (문정동)","20180523","운영중","","","","","0","","","","동물판매업"
"원하우스강남고양이분양나비캣","서울특별시 강남구 논현동 65번지 1층","서울특별시 강남구 도산대로30길 11 1층 (논현동)","20180327","운영중","","","","","0","","","","동물판매업"
"멍살롱","서울특별시 구로구 고척동 50-48번지 고척프라자","서울특별시 구로구 중앙로 64 고척프라자 나동 1층 (고척동)","20180511","운영중","","","","","0","","","","동물판매업"
"강아지놀이터","서울특별시 광진구 구의동 218-1번지","서울특별시 광진구 아차산로 458 201호 (구의동)","20180411","운영중","","","","","0","","","","동물판매업"
"고양이분양 그린캣","서울특별시 마포구 창전동 19-1번지 성제약국","서울특별시 마포구 서강로 79 2층 (창전동)","20180319","운영중","","","","","0","","","","동물판매업"
"테이블에이","서울특별시 마포구 창전동 6번지 그레이스빌딩","서울특별시 마포구 와우산로 146 그레이스빌딩 1층지하1층 (창전동)","20180406","운영중","","","","","0","","","","동물판매업"
"아지멍멍","서울특별시 관악구 신림동 96-95번지","서울특별시 관악구 신림로 208 (신림동)","20180508","운영중","","","","","0","","","","동물판매업"
"지니앤독","서울특별시 관악구 신림동 10-629번지 2층","서울특별시 관악구 남부순환로 1674 2층 (신림동)","20180508","운영중","","","","","0","","","","동물판매업"
"시크펫살롱","서울특별시 관악구 봉천동 930-27번지","서울특별시 관악구 장군봉1길 9 (봉천동)","20180508","운영중","","","","","0","","","","동물판매업"
"엠펫","서울특별시 동작구 상도동 208-7번지 은평전기","서울특별시 동작구 장승배기로 9 은평전기 (상도동)","20180514","운영중","","","","","0","","","","동물판매업"
"더힐동물의료센터","서울특별시 용산구 한남동 29-6번지 아이리스프라자 3층","서울특별시 용산구 독서당로 81-1 아이리스프라자 지상3층 (한남동)","20180518","운영중","","","","","0","","","","동물판매업"
"스타일나개","서울특별시 서대문구 옥천동 58-2번지","서울특별시 서대문구 독립문로 25 (옥천동)","20180419","운영중","","","","","0","","","","동물판매업"
"서진 동물병원","서울특별시 마포구 동교동 185-22번지","서울특별시 마포구 신촌로 56 (동교동)","20180117","운영중","","","","","0","","","","동물판매업"
"씽펫","서울특별시 영등포구 문래동3가 55-20번지 에이스하이테크시티","서울특별시 영등포구 경인로 775 에이스하이테크시티 1동 8층 803-106호 (문래동3가)","20180503","운영중","","","","","0","","","","동물판매업"
"마스터그루밍클럽","서울특별시 강남구 삼성동 160-21번지 2층","서울특별시 강남구 봉은사로104길 10 동화빌딩 2층 (삼성동)","20180530","운영중","","","","","0","","","","동물판매업"
"마이티그루밍","서울특별시 강남구 역삼동 610번지 105호","서울특별시 강남구 논현로105길 25 105호 (역삼동)","20180530","운영중","","","","","0","","","","동물판매업"
"멍멍이 이발소","서울특별시 양천구 목동 536-1번지 1층","서울특별시 양천구 목동중앙북로16길 41 1층 (목동)","20180412","운영중","","","","","0","","","","동물판매업"
"왈츠동물병원","서울특별시 중랑구 신내동 537-3번지 해성빌딩","서울특별시 중랑구 신내로 45 해성빌딩 103호 (신내동)","20180516","운영중","","","","","0","","","","동물판매업"
"진서동물병원","서울특별시 중랑구 신내동 571-8번지","서울특별시 중랑구 신내로10길 7 (신내동)","20180516","운영중","","","","","0","","","","동물판매업"
"시저독","서울특별시 강남구 대치동 933-13번지 샤인빌 1층 101호","서울특별시 강남구 도곡로77길 13 샤인빌 1층 101호 (대치동)","20180424","운영중","","","","","0","","","","동물판매업"
"트리몽(trimmong)","서울특별시 성북구 보문동5가 54번지 1층","서울특별시 성북구 보문로21길 20 1층 (보문동5가)","20180524","운영중","","","","","0","","","","동물판매업"
"러브펫","서울특별시 마포구 중동 40-12번지 성산2차현대아파트 상가","서울특별시 마포구 성암로 79 103호 (중동 성산2차현대아파트)","20180410","운영중","","","","","0","","","","동물판매업"
"러블리펫","서울특별시 성북구 하월곡동 90-69번지","서울특별시 성북구 종암로38길 12-1 (하월곡동)","20180524","운영중","","","","","0","","","","동물판매업"
"그루밍살롱","서울특별시 강서구 등촌동 630-3번지 우성아파트 상가 102호","서울특별시 강서구 화곡로68길 103 상가 102호 (등촌동 우성아파트)","20180430","운영중","","","","","0","","","","동물판매업"
"태우하우스","서울특별시 관악구 신림동 92-258번지 3층","서울특별시 관악구 신림로 242 3층 (신림동)","20180528","운영중","","","","","0","","","","동물판매업"
"별빛캣 (고양이 소규모생산업)","서울특별시 관악구 신림동 675-402번지","서울특별시 관악구 난향9길 5 (신림동)","20180529","운영중","","","","","0","","","","동물판매업"
"반려견행복도우미","서울특별시 강남구 일원동 619-4번지 우정빌딩 3층","서울특별시 강남구 개포로 636 우정빌딩 3층 (일원동)","20180619","운영중","","","","","0","","","","동물판매업"
